Team,Game,Date,Home,Opponent,WINorLOSS,TeamPoints,OpponentPoints,FieldGoalsAttempted,X3PointShotsAttempted,FreeThrowsAttempted,OffRebounds,TotalRebounds,Assists,Steals,Blocks,Turnovers,TotalFouls,OppFieldGoalsAttempted,Opp3PointShotsAttempted,OppFreeThrowsAttempted,OppOffRebounds,OppTotalRebounds,OppAssists,OppSteals,OppBlocks,OppTurnovers,OppTotalFouls
PHI,52,2018-02-09,Home,NOP,W,100,82,93,34,9,8,58,26,10,4,15,16,95,31,16,8,46,17,8,6,12,12
PHI,53,2018-02-10,Home,LAC,W,112,98,90,33,17,6,45,32,12,8,12,18,88,32,23,11,53,20,7,5,16,16
PHI,54,2018-02-12,Home,NYK,W,108,92,75,19,24,7,37,27,13,6,17,22,79,24,28,7,33,16,5,4,19,22
PHI,55,2018-02-14,Home,MIA,W,104,102,92,35,25,23,60,25,6,2,17,23,77,27,29,3,29,23,9,5,10,21
PHI,56,2018-02-22,Away,CHI,W,116,115,82,29,35,8,41,25,7,5,9,17,97,34,15,11,48,27,5,4,13,26
PHI,57,2018-02-24,Home,ORL,W,116,105,81,27,27,9,45,31,5,4,14,16,85,31,19,6,33,27,7,5,11,20
PHI,58,2018-02-25,Away,WAS,L,94,109,86,33,31,17,43,24,13,3,15,16,79,25,12,10,48,35,9,6,19,28
PHI,59,2018-02-27,Away,MIA,L,101,102,84,31,23,10,44,25,10,3,23,24,82,27,28,11,37,19,12,9,15,19
PHI,60,2018-03-01,Away,CLE,W,108,97,90,30,27,14,54,22,4,5,9,20,87,32,23,10,45,23,4,6,9,21
PHI,61,2018-03-02,Home,CHO,W,110,99,81,24,25,7,46,27,4,5,11,22,81,24,32,7,39,21,7,0,10,25
PHI,62,2018-03-04,Away,MIL,L,110,118,70,28,22,6,32,26,4,9,26,24,95,23,22,16,38,27,15,4,13,24
PHI,63,2018-03-06,Away,CHO,W,128,114,87,33,15,10,44,35,6,4,14,20,80,29,31,8,33,26,7,5,10,12
PHI,64,2018-03-08,Away,MIA,L,99,108,86,37,21,9,46,28,9,4,18,20,89,26,18,6,49,26,10,8,14,20
PHI,65,2018-03-11,Away,BRK,W,120,97,95,26,18,12,48,33,12,7,9,19,85,28,24,13,42,17,5,5,18,19
PHI,66,2018-03-13,Home,IND,L,98,101,75,30,22,7,48,24,3,7,21,25,95,24,25,14,45,20,13,2,9,23
PHI,67,2018-03-15,Away,NYK,W,118,110,91,37,34,19,53,29,8,3,14,21,87,20,24,8,44,26,8,4,12,25
PHI,68,2018-03-16,Home,BRK,W,120,116,95,27,26,13,42,30,9,3,5,21,89,30,27,11,47,25,4,5,12,22
PHI,69,2018-03-19,Home,CHO,W,108,94,93,44,8,17,60,30,5,6,15,22,84,22,30,6,39,16,8,4,9,12
PHI,70,2018-03-21,Home,MEM,W,119,105,84,31,20,4,38,32,8,4,14,21,99,27,20,15,47,25,6,2,13,20
PHI,71,2018-03-22,Away,ORL,W,118,98,89,37,24,11,56,30,7,5,16,15,91,33,22,7,40,26,10,3,10,19
PHI,72,2018-03-24,Home,MIN,W,120,108,88,37,36,7,51,33,9,10,15,29,96,23,38,13,53,19,7,3,14,27
PHI,73,2018-03-26,Home,DEN,W,123,104,91,29,25,14,53,35,6,6,17,28,84,32,34,9,37,27,10,7,15,21
PHI,74,2018-03-28,Home,NYK,W,118,101,98,31,27,14,58,34,9,3,12,19,94,31,26,10,46,20,4,5,16,22
PHI,75,2018-03-30,Away,ATL,W,101,91,95,38,13,9,53,34,10,6,15,18,101,39,15,15,59,24,9,4,16,14
PHI,76,2018-04-01,Away,CHO,W,119,102,94,32,10,7,44,36,15,5,14,24,82,30,34,9,40,17,8,7,16,13
PHI,77,2018-04-03,Home,BRK,W,121,95,91,21,18,7,55,28,10,10,10,22,81,42,23,3,36,20,5,6,18,15
PHI,78,2018-04-04,Away,DET,W,115,108,89,30,19,7,44,32,11,3,13,17,88,36,23,9,42,30,4,5,17,19
PHI,79,2018-04-06,Home,CLE,W,132,130,101,39,21,11,44,35,11,7,12,23,87,34,33,8,41,24,6,2,15,20
PHI,80,2018-04-08,Home,DAL,W,109,97,91,27,14,9,52,32,9,4,10,19,94,40,13,10,43,24,6,6,11,9
PHI,81,2018-04-10,Away,ATL,W,121,113,87,37,30,11,54,29,7,8,18,22,98,37,26,8,39,27,10,3,10,24
PHI,82,2018-04-11,Home,MIL,W,130,95,105,36,15,17,57,35,15,7,12,17,90,25,16,10,43,22,6,5,20,17
PHO,1,2017-10-18,Home,POR,L,76,124,89,27,18,10,33,10,9,8,16,22,90,24,28,15,57,22,8,7,16,20
PHO,2,2017-10-20,Home,LAL,L,130,132,92,29,38,10,50,17,8,9,19,25,93,26,33,5,42,22,8,3,18,31
PHO,3,2017-10-21,Away,LAC,L,88,130,71,24,38,4,36,19,8,3,19,27,88,26,30,10,52,26,11,2,12,32
PHO,4,2017-10-23,Home,SAC,W,117,115,77,30,27,6,45,20,6,5,20,25,99,22,29,13,37,19,13,2,9,25
PHO,5,2017-10-25,Home,UTA,W,97,88,96,19,9,16,55,18,8,5,16,25,77,25,25,7,44,20,8,10,23,19
PHO,6,2017-10-28,Away,POR,L,107,114,87,26,30,12,46,21,12,7,17,23,91,26,28,12,53,27,8,7,14,26
PHO,7,2017-10-31,Away,BRK,W,122,114,96,22,24,10,66,18,5,5,18,26,102,31,30,7,44,15,9,4,7,22
PHO,8,2017-11-01,Away,WAS,W,122,116,83,24,38,11,45,23,5,5,9,24,92,30,30,15,45,20,5,4,12,28
PHO,9,2017-11-03,Away,NYK,L,107,120,97,32,37,20,47,17,7,3,10,25,87,26,25,9,49,24,5,7,12,24
PHO,10,2017-11-05,Away,SAS,L,95,112,81,23,22,11,45,23,5,4,18,16,88,22,18,8,43,21,9,4,9,19
PHO,11,2017-11-06,Home,BRK,L,92,98,86,25,35,14,52,13,8,7,17,29,87,32,29,11,48,20,10,4,16,30
PHO,12,2017-11-08,Home,MIA,L,115,126,88,29,30,6,34,20,4,2,11,29,81,30,35,11,53,21,5,4,14,25
PHO,13,2017-11-10,Home,ORL,L,112,128,94,24,25,12,40,13,8,5,15,29,82,28,43,7,44,29,8,5,18,20
PHO,14,2017-11-11,Home,MIN,W,118,110,86,26,24,7,46,21,4,10,18,25,96,20,35,19,47,16,12,4,11,21
PHO,15,2017-11-13,Home,LAL,L,93,100,95,26,20,11,54,15,6,4,15,17,92,33,13,9,53,17,6,6,16,20
PHO,16,2017-11-16,Home,HOU,L,116,142,104,30,21,16,47,28,9,5,14,22,90,44,38,12,51,27,9,9,14,20
PHO,17,2017-11-17,Away,LAL,W,122,113,103,32,19,9,44,28,10,5,13,22,91,25,24,9,49,26,7,10,19,20
PHO,18,2017-11-19,Home,CHI,W,113,105,89,27,22,9,48,32,5,4,12,16,101,36,14,12,47,20,5,1,11,21
PHO,19,2017-11-22,Home,MIL,L,107,113,93,22,33,22,60,15,7,9,29,26,97,29,31,13,42,19,16,6,14,30
PHO,20,2017-11-24,Home,NOP,L,91,115,94,20,18,15,48,12,9,6,16,18,91,27,22,13,49,29,10,4,15,18
PHO,21,2017-11-26,Away,MIN,L,108,119,85,26,12,11,37,25,6,1,15,20,93,21,17,19,48,24,12,5,10,14
PHO,22,2017-11-28,Away,CHI,W,104,99,87,30,23,13,57,25,4,4,15,12,94,40,10,9,41,27,11,7,9,20
PHO,23,2017-11-29,Away,DET,L,107,131,84,22,28,8,37,21,11,4,19,19,89,28,21,5,44,31,11,6,19,22
PHO,24,2017-12-02,Away,BOS,L,111,116,101,24,11,16,47,24,8,1,10,19,80,31,23,4,31,32,8,6,9,16
PHO,25,2017-12-04,Away,PHI,W,115,101,91,22,22,15,46,25,10,9,11,14,91,30,16,13,47,23,9,6,14,22
PHO,26,2017-12-05,Away,TOR,L,113,126,75,24,38,0,35,23,7,4,17,24,92,36,26,8,42,30,13,4,15,28
PHO,27,2017-12-07,Home,WAS,L,99,109,78,23,28,10,42,22,5,5,13,21,81,21,25,8,38,25,6,4,10,23
PHO,28,2017-12-09,Home,SAS,L,101,104,80,25,30,10,40,11,4,1,10,21,87,19,25,18,52,18,5,6,15,23
PHO,29,2017-12-12,Away,SAC,L,92,99,90,32,14,13,45,22,5,4,12,18,89,22,22,11,45,21,9,3,9,18
PHO,30,2017-12-13,Home,TOR,L,109,115,83,24,34,10,41,20,3,9,11,24,92,26,31,8,45,16,7,3,6,25
PHO,31,2017-12-16,Away,MIN,W,108,106,72,24,35,13,52,22,4,3,23,21,95,27,24,10,31,21,14,8,6,19
PHO,32,2017-12-18,Away,DAL,W,97,91,79,25,22,7,49,17,9,6,18,25,88,37,17,8,42,21,10,5,15,18
PHO,33,2017-12-20,Away,LAC,L,95,108,97,35,19,14,50,22,3,3,10,25,87,30,24,9,50,22,1,4,9,19
PHO,34,2017-12-21,Home,MEM,W,97,95,81,26,27,12,44,21,4,1,10,17,90,26,16,15,50,15,5,7,9,22
PHO,35,2017-12-23,Home,MIN,L,106,115,86,32,24,9,36,24,5,4,13,22,84,16,29,13,47,18,6,6,14,21
PHO,36,2017-12-26,Home,MEM,W,99,97,72,22,35,6,41,24,5,5,19,29,87,20,29,10,38,12,10,11,10,28
PHO,37,2017-12-29,Away,SAC,W,111,101,85,30,24,16,47,26,5,5,10,19,80,23,23,8,37,23,6,2,9,23
PHO,38,2017-12-31,Home,PHI,L,110,123,88,27,34,12,35,18,9,4,16,29,77,24,34,11,44,24,11,7,21,32
PHO,39,2018-01-02,Home,ATL,W,104,103,77,22,27,11,47,24,7,4,21,22,87,31,25,17,40,18,11,3,16,22
PHO,40,2018-01-03,Away,DEN,L,111,134,92,35,28,14,35,26,12,1,12,18,82,27,22,8,48,35,8,9,20,16
PHO,41,2018-01-05,Away,SAS,L,89,103,83,30,18,9,46,22,11,2,23,23,87,30,18,7,44,21,15,6,15,16
PHO,42,2018-01-07,Home,OKC,W,114,100,88,39,23,12,43,24,6,6,7,19,86,27,21,8,42,23,7,7,11,17
PHO,43,2018-01-12,Home,HOU,L,95,112,80,33,9,4,38,27,5,3,19,19,94,47,22,14,53,18,11,4,11,14
PHO,44,2018-01-14,Home,IND,L,97,120,85,37,24,14,45,20,2,1,12,16,88,23,14,8,42,20,9,1,6,22
PHO,45,2018-01-16,Away,POR,L,111,118,89,41,22,12,43,21,6,3,13,15,91,35,10,9,43,21,7,6,9,16
PHO,46,2018-01-19,Away,DEN,W,108,100,81,33,20,4,37,28,9,6,11,21,78,36,21,7,42,23,7,5,16,20
PHO,47,2018-01-22,Away,MIL,L,105,109,79,26,20,9,34,31,12,2,21,26,71,17,37,8,32,20,14,5,17,22
PHO,48,2018-01-24,Away,IND,L,101,116,84,35,29,10,42,22,3,2,16,26,80,24,25,3,39,32,11,3,12,24
PHO,49,2018-01-26,Home,NYK,L,85,107,94,33,13,12,42,15,6,3,14,24,85,25,22,10,49,25,7,10,16,20
PHO,50,2018-01-28,Away,HOU,L,102,113,85,33,26,7,43,17,7,2,12,29,72,37,49,5,43,17,8,2,12,21
PHO,51,2018-01-29,Away,MEM,L,109,120,82,23,36,15,37,20,11,2,19,20,83,22,18,12,38,29,7,9,20,27
PHO,52,2018-01-31,Home,DAL,W,102,88,83,30,15,8,47,23,9,3,17,29,88,36,26,15,49,18,11,4,12,18
PHO,53,2018-02-02,Home,UTA,L,97,129,87,33,19,6,32,19,7,5,12,25,90,29,17,9,51,30,7,6,11,21
PHO,54,2018-02-04,Home,CHO,L,110,115,77,29,13,2,39,24,4,4,19,25,96,38,29,13,43,24,12,6,8,17
PHO,55,2018-02-06,Away,LAL,L,93,112,94,29,23,16,48,24,4,4,11,18,83,26,26,12,56,19,7,7,14,21
PHO,56,2018-02-07,Home,SAS,L,81,129,97,32,18,11,44,15,8,4,11,23,93,32,27,14,62,26,6,6,12,17
PHO,57,2018-02-10,Home,DEN,L,113,123,84,19,25,8,36,24,7,9,15,24,88,29,22,6,37,20,10,5,13,23
PHO,58,2018-02-12,Away,GSW,L,83,129,95,23,22,15,47,13,2,3,15,17,89,26,21,7,49,36,8,16,11,18
PHO,59,2018-02-14,Away,UTA,L,97,107,79,29,24,5,41,19,5,6,12,25,92,34,22,14,54,22,6,3,8,17
PHO,60,2018-02-23,Home,LAC,L,117,128,103,31,31,16,48,22,12,5,10,25,87,32,32,8,51,23,5,8,16,26
PHO,61,2018-02-24,Home,POR,L,104,106,87,26,21,6,51,23,5,10,13,24,99,30,30,12,48,15,6,7,6,19
PHO,62,2018-02-26,Away,NOP,L,116,125,97,24,32,14,51,23,9,5,14,33,91,28,40,9,46,30,7,8,14,22
PHO,63,2018-02-28,Away,MEM,W,110,102,83,21,38,8,47,19,12,6,16,28,87,31,28,11,48,23,8,8,20,29
PHO,64,2018-03-02,Home,OKC,L,116,124,96,25,18,13,44,26,5,12,13,25,96,34,29,16,48,22,5,11,11,20
PHO,65,2018-03-04,Away,ATL,L,112,113,92,26,15,5,41,33,6,6,14,19,94,33,12,9,49,23,7,5,16,18
PHO,66,2018-03-05,Away,MIA,L,103,125,87,24,18,12,40,21,3,2,17,20,92,36,23,16,51,33,12,6,10,14
PHO,67,2018-03-08,Away,OKC,L,87,115,92,37,18,7,43,15,9,4,13,25,80,33,27,6,49,21,6,11,18,20
PHO,68,2018-03-10,Away,CHO,L,115,122,83,32,19,5,35,27,9,3,14,25,87,32,27,7,41,24,11,5,12,18
PHO,69,2018-03-13,Home,CLE,L,107,129,98,32,30,11,47,17,10,2,18,21,87,35,30,5,44,25,12,9,19,25
PHO,70,2018-03-15,Away,UTA,L,88,116,83,16,24,9,51,14,4,4,22,25,97,36,32,14,53,29,12,8,7,20
PHO,71,2018-03-17,Home,GSW,L,109,124,82,24,29,9,42,22,8,5,19,19,95,31,14,9,43,29,8,9,13,21
PHO,72,2018-03-20,Home,DET,L,88,115,90,34,20,12,49,22,1,8,19,16,97,36,16,12,50,22,12,14,8,16
PHO,73,2018-03-23,Away,CLE,L,95,120,87,28,20,7,36,24,9,4,17,23,95,29,24,15,54,23,9,4,14,14
PHO,74,2018-03-24,Away,ORL,L,99,105,89,29,26,10,41,21,14,2,14,22,84,30,27,14,54,29,9,8,19,18
PHO,75,2018-03-26,Home,BOS,L,94,102,81,35,19,11,47,18,8,5,15,18,87,29,14,10,44,24,10,3,12,19
PHO,76,2018-03-28,Home,LAC,L,99,111,88,34,18,9,39,17,13,4,14,20,80,17,25,11,51,26,7,4,21,17
PHO,77,2018-03-30,Away,HOU,L,103,104,84,32,13,8,46,23,8,5,17,21,81,38,29,8,39,22,9,7,10,12
PHO,78,2018-04-01,Away,GSW,L,107,117,90,31,16,9,42,26,8,4,15,12,89,28,9,7,45,31,10,7,14,14
PHO,79,2018-04-03,Home,SAC,W,97,94,77,17,33,6,52,18,6,5,14,22,89,27,23,10,40,20,5,5,10,24
PHO,80,2018-04-06,Home,NOP,L,103,122,94,33,26,12,48,20,8,4,14,18,99,38,20,13,55,29,9,7,15,22
PHO,81,2018-04-08,Home,GSW,L,100,117,92,35,16,8,44,24,4,0,13,16,90,32,15,5,41,27,9,7,11,15
PHO,82,2018-04-10,Away,DAL,W,124,97,76,26,21,5,45,35,6,5,14,16,96,33,22,18,40,20,8,1,9,19
POR,1,2017-10-18,Away,PHO,W,124,76,90,24,28,15,57,22,8,7,16,20,89,27,18,10,33,10,9,8,16,22
POR,2,2017-10-20,Away,IND,W,114,96,95,19,17,11,51,19,5,6,9,26,78,18,33,6,39,15,1,4,12,17
POR,3,2017-10-21,Away,MIL,L,110,113,81,28,35,13,42,18,10,6,16,22,80,18,30,7,35,22,9,8,14,23
POR,4,2017-10-24,Home,NOP,W,103,93,88,29,33,18,63,17,7,7,18,22,76,30,32,4,42,17,5,7,17,26
POR,5,2017-10-26,Home,LAC,L,103,104,89,31,22,16,44,19,5,4,9,26,77,28,36,14,46,11,4,5,11,19
POR,6,2017-10-28,Home,PHO,W,114,107,91,26,28,12,53,27,8,7,14,26,87,26,30,12,46,21,12,7,17,23
POR,7,2017-10-30,Home,TOR,L,85,99,80,26,19,6,38,13,5,7,13,15,87,24,17,8,47,17,10,9,9,14
POR,8,2017-11-01,Away,UTA,L,103,112,93,34,27,11,53,17,8,8,17,25,90,29,36,10,55,16,9,8,14,21
POR,9,2017-11-02,Home,LAL,W,113,110,86,22,27,10,41,22,7,4,12,21,79,18,27,2,32,16,8,8,11,20
POR,10,2017-11-05,Home,OKC,W,103,99,74,20,28,7,44,20,6,7,21,20,89,33,15,6,32,17,11,2,11,27
POR,11,2017-11-07,Home,MEM,L,97,98,81,19,20,10,42,11,9,1,16,18,73,19,25,5,34,18,8,10,14,21
POR,12,2017-11-10,Home,BRK,L,97,101,95,23,11,12,51,17,4,4,10,17,91,38,19,11,49,25,7,4,10,13
POR,13,2017-11-13,Home,DEN,W,99,82,73,21,18,8,43,22,12,5,21,18,84,32,15,12,35,13,9,2,20,16
POR,14,2017-11-15,Home,ORL,W,99,94,87,27,13,10,41,21,7,2,12,10,79,29,9,7,41,19,6,4,15,16
POR,15,2017-11-17,Away,SAC,L,82,86,81,25,16,11,44,13,8,1,17,20,85,14,15,12,43,20,11,5,13,22
POR,16,2017-11-18,Home,SAC,W,102,90,70,21,21,5,44,19,6,8,17,22,89,17,18,9,36,14,9,4,11,24
POR,17,2017-11-20,Away,MEM,W,100,92,83,15,32,15,60,11,1,9,15,23,86,30,23,5,35,23,6,9,8,26
POR,18,2017-11-22,Away,PHI,L,81,101,89,26,24,11,48,14,8,6,17,17,90,32,17,11,57,23,12,8,18,21
POR,19,2017-11-24,Away,BRK,W,127,125,96,15,35,12,45,24,5,13,7,16,100,25,21,13,47,25,4,6,9,22
POR,20,2017-11-25,Away,WAS,W,108,105,80,24,22,6,41,18,3,6,16,16,89,23,16,7,37,20,9,4,11,17
POR,21,2017-11-27,Away,NYK,W,103,91,83,21,26,5,45,18,10,3,9,22,88,15,22,14,51,13,3,3,13,20
POR,22,2017-11-30,Home,MIL,L,91,103,83,23,17,10,50,17,5,3,19,14,87,20,15,5,35,19,11,5,9,20
POR,23,2017-12-02,Home,NOP,L,116,123,105,35,11,9,44,20,6,3,4,17,86,31,25,4,48,22,2,3,10,16
POR,24,2017-12-05,Home,WAS,L,92,106,78,27,21,7,41,18,2,5,18,20,89,25,14,11,44,20,16,6,9,22
POR,25,2017-12-09,Home,HOU,L,117,124,88,41,12,7,33,19,4,5,15,28,75,25,42,7,35,14,13,2,12,17
POR,26,2017-12-11,Away,GSW,L,104,111,88,28,25,12,39,14,11,2,9,18,80,20,17,6,42,26,5,9,14,16
POR,27,2017-12-13,Away,MIA,W,102,95,72,28,23,5,33,14,7,2,11,21,72,30,23,10,36,19,6,1,15,21
POR,28,2017-12-15,Away,ORL,W,95,88,86,18,15,6,45,18,7,9,14,20,84,29,19,8,45,15,7,3,15,18
POR,29,2017-12-16,Away,CHO,W,93,91,79,24,18,5,47,19,2,3,20,21,96,31,28,13,51,18,9,3,6,21
POR,30,2017-12-18,Away,MIN,L,107,108,84,24,5,7,40,26,6,8,17,19,91,19,21,11,32,19,6,2,10,14
POR,31,2017-12-20,Home,SAS,L,91,93,96,25,14,12,37,18,13,2,8,14,79,17,6,9,53,17,7,9,23,16
POR,32,2017-12-22,Home,DEN,L,85,102,83,22,16,10,34,15,6,4,9,19,85,25,16,16,49,19,4,10,14,13
POR,33,2017-12-23,Away,LAL,W,95,92,95,25,14,9,47,19,7,8,11,15,85,25,20,11,55,23,8,3,17,22
POR,34,2017-12-28,Home,PHI,W,114,110,75,24,47,8,47,15,7,3,15,18,87,32,14,5,37,28,8,2,13,26
POR,35,2017-12-30,Away,ATL,L,89,104,85,25,13,15,46,19,9,8,20,18,89,30,15,13,45,29,12,3,13,16
POR,36,2018-01-01,Away,CHI,W,124,120,108,33,18,12,50,25,7,5,8,16,104,27,23,15,58,28,5,7,12,21
POR,37,2018-01-02,Away,CLE,L,110,127,90,32,19,13,43,25,5,5,15,29,83,32,37,8,40,28,11,4,10,17
POR,38,2018-01-05,Home,ATL,W,110,89,80,30,14,6,44,30,11,5,15,20,83,26,25,11,39,14,7,5,16,16
POR,39,2018-01-07,Home,SAS,W,111,110,92,23,10,9,38,19,7,5,9,24,81,23,26,10,42,26,4,5,14,16
POR,40,2018-01-09,Away,OKC,W,117,106,81,23,26,8,42,19,10,2,15,20,84,31,26,11,38,20,6,4,14,17
POR,41,2018-01-10,Away,HOU,L,112,121,83,26,32,6,40,21,5,6,12,26,100,38,25,17,49,25,7,5,13,30
POR,42,2018-01-12,Away,NOP,L,113,119,101,42,14,14,39,24,13,6,11,22,82,19,23,9,43,26,7,6,18,16
POR,43,2018-01-14,Away,MIN,L,103,120,79,25,17,8,38,19,6,3,17,27,80,19,33,7,38,21,12,3,11,17
POR,44,2018-01-16,Home,PHO,W,118,111,91,35,10,9,43,21,7,6,9,16,89,41,22,12,43,21,6,3,13,15
POR,45,2018-01-18,Home,IND,W,100,86,94,32,16,14,57,17,6,7,11,11,91,26,13,10,46,17,4,4,8,16
POR,46,2018-01-20,Home,DAL,W,117,108,86,36,10,9,40,19,3,3,14,23,83,25,28,11,37,19,9,5,9,21
POR,47,2018-01-22,Away,DEN,L,101,104,85,25,26,11,44,19,11,6,11,22,83,30,33,14,49,23,7,8,15,20
POR,48,2018-01-24,Home,MIN,W,123,114,82,31,21,6,37,24,4,1,10,16,84,16,22,5,33,20,7,2,6,14
POR,49,2018-01-26,Away,DAL,W,107,93,79,30,23,10,54,20,4,6,14,17,89,30,17,8,37,17,9,3,5,19
POR,50,2018-01-30,Away,LAC,W,104,96,98,30,22,18,59,21,12,6,12,21,85,22,26,9,50,22,5,7,13,17
POR,51,2018-01-31,Home,CHI,W,124,108,82,32,20,5,48,21,3,6,17,19,99,34,22,12,36,19,10,4,6,16
POR,52,2018-02-02,Away,TOR,L,105,130,73,21,33,4,36,20,4,2,10,15,99,40,21,17,42,21,5,4,6,23
POR,53,2018-02-04,Away,BOS,L,96,97,91,31,14,10,46,21,4,9,8,17,85,36,17,9,51,24,3,6,11,16
POR,54,2018-02-05,Away,DET,L,91,111,94,33,8,13,45,18,9,5,13,14,88,30,12,10,51,36,7,4,14,14
POR,55,2018-02-08,Home,CHO,W,109,103,90,31,22,9,57,18,7,7,17,19,98,33,17,7,44,17,10,3,11,16
POR,56,2018-02-09,Away,SAC,W,118,100,88,35,18,9,45,18,10,4,11,21,90,23,21,12,43,25,5,3,12,19
POR,57,2018-02-11,Home,UTA,L,96,115,81,25,25,6,37,16,7,4,13,22,88,26,22,16,58,23,8,4,13,22
POR,58,2018-02-14,Home,GSW,W,123,117,93,33,24,13,49,20,9,0,13,18,90,37,19,8,41,24,8,7,16,24
POR,59,2018-02-23,Away,UTA,W,100,81,87,24,14,6,41,14,11,5,12,20,78,25,11,8,43,15,7,6,19,13
POR,60,2018-02-24,Away,PHO,W,106,104,99,30,30,12,48,15,6,7,6,19,87,26,21,6,51,23,5,10,13,24
POR,61,2018-02-27,Home,SAC,W,116,99,84,34,17,10,47,27,10,2,17,15,88,22,15,6,36,20,14,4,12,12
POR,62,2018-03-01,Home,MIN,W,108,99,92,30,35,12,48,17,9,6,8,18,85,20,21,9,49,16,5,7,15,24
POR,63,2018-03-03,Home,OKC,W,108,100,88,33,23,14,47,20,6,8,15,21,91,27,21,9,40,18,6,6,12,21
POR,64,2018-03-05,Away,LAL,W,108,103,83,23,38,7,50,19,6,5,14,25,87,37,31,7,47,20,9,7,10,24
POR,65,2018-03-06,Home,NYK,W,111,87,81,33,24,15,51,22,4,4,19,15,83,19,15,9,39,21,7,7,14,19
POR,66,2018-03-09,Home,GSW,W,125,108,89,39,27,14,46,21,4,2,11,17,78,28,24,6,33,20,5,3,10,20
POR,67,2018-03-12,Home,MIA,W,115,99,83,36,30,9,50,23,5,6,12,15,91,31,16,10,46,24,6,4,11,24
POR,68,2018-03-15,Home,CLE,W,113,105,96,35,19,13,50,26,4,3,7,15,80,33,21,2,34,17,5,7,11,21
POR,69,2018-03-17,Home,DET,W,100,87,87,31,18,9,49,23,8,8,11,17,80,25,20,8,43,17,6,2,12,16
POR,70,2018-03-18,Away,LAC,W,122,109,92,29,20,8,47,24,7,6,13,22,89,23,27,8,38,21,8,3,8,17
POR,71,2018-03-20,Home,HOU,L,111,115,81,28,27,10,44,20,6,7,8,18,79,36,29,7,38,18,3,4,9,23
POR,72,2018-03-23,Home,BOS,L,100,105,91,33,15,11,43,16,8,5,8,20,77,18,26,9,45,22,5,4,13,18
POR,73,2018-03-25,Away,OKC,W,108,105,90,34,19,18,49,20,8,7,13,19,84,27,28,13,39,16,9,5,10,19
POR,74,2018-03-27,Away,NOP,W,107,103,105,32,10,17,47,20,11,7,10,17,94,24,14,11,54,28,3,10,16,19
POR,75,2018-03-28,Away,MEM,L,103,108,79,30,30,8,38,15,7,8,12,20,84,25,23,11,46,23,7,2,15,24
POR,76,2018-03-30,Home,LAC,W,105,96,95,30,16,13,50,30,9,10,10,25,89,13,35,11,46,13,5,5,10,16
POR,77,2018-04-01,Home,MEM,W,113,98,84,38,25,8,43,28,9,2,13,15,88,21,12,9,42,20,7,5,17,19
POR,78,2018-04-03,Away,DAL,L,109,115,87,40,24,5,46,28,6,2,13,20,92,44,20,8,43,27,8,5,7,16
POR,79,2018-04-05,Away,HOU,L,94,96,85,22,14,12,47,16,10,2,18,20,73,37,24,6,38,16,10,5,15,16
POR,80,2018-04-07,Away,SAS,L,105,116,88,28,11,11,40,18,4,5,13,17,84,21,21,4,36,21,12,3,7,12
POR,81,2018-04-09,Away,DEN,L,82,88,94,33,18,18,57,10,8,2,17,28,83,26,26,10,52,22,7,5,12,18
POR,82,2018-04-11,Home,UTA,W,102,93,89,24,16,7,46,19,9,9,10,22,89,23,24,14,53,18,5,7,14,19
SAC,1,2017-10-18,Home,HOU,L,100,105,88,23,10,9,42,19,5,4,17,20,83,45,29,12,44,19,7,3,14,14
SAC,2,2017-10-20,Away,DAL,W,93,88,87,23,13,16,57,20,8,3,14,18,75,33,21,7,36,19,8,7,12,13
SAC,3,2017-10-21,Away,DEN,L,79,96,85,22,13,12,39,15,6,3,13,21,85,30,20,18,58,25,7,2,16,19
SAC,4,2017-10-23,Away,PHO,L,115,117,99,22,29,13,37,19,13,2,9,25,77,30,27,6,45,20,6,5,20,25
SAC,5,2017-10-26,Home,NOP,L,106,114,81,20,25,5,34,25,7,5,12,17,86,32,23,10,47,22,5,3,15,24
SAC,6,2017-10-29,Home,WAS,L,83,110,82,22,16,11,43,13,8,2,17,20,85,34,20,13,49,28,9,3,15,18
SAC,7,2017-10-31,Away,IND,L,83,101,88,14,14,9,45,15,8,5,14,18,85,29,22,14,53,25,8,7,14,17
SAC,8,2017-11-01,Away,BOS,L,86,113,81,20,12,7,26,24,10,5,15,18,82,41,19,16,52,30,10,3,16,19
SAC,9,2017-11-04,Away,DET,L,99,108,76,21,13,3,32,24,6,1,17,23,79,24,22,8,35,28,10,3,14,19
SAC,10,2017-11-07,Home,OKC,W,94,86,79,24,12,5,47,21,6,5,23,24,86,37,23,9,44,15,16,2,14,17
SAC,11,2017-11-09,Home,PHI,W,109,108,93,27,28,8,45,29,6,5,9,19,87,37,27,13,56,23,6,5,17,28
SAC,12,2017-11-11,Away,NYK,L,91,118,80,22,30,11,42,19,6,4,13,18,90,27,15,8,40,29,6,6,11,22
SAC,13,2017-11-13,Away,WAS,L,92,110,84,23,18,10,35,19,8,4,10,15,86,34,12,10,50,30,7,1,11,21
SAC,14,2017-11-15,Away,ATL,L,80,126,88,28,20,11,29,18,12,2,12,19,79,32,16,9,53,40,9,6,18,23
SAC,15,2017-11-17,Home,POR,W,86,82,85,14,15,12,43,20,11,5,13,22,81,25,16,11,44,13,8,1,17,20
